record_date,cusip,security_type,security_term,auction_date,issue_date,maturity_date,price_per100,accrued_int_per100,accrued_int_per1000,adj_accrued_int_per1000,adj_price,allocation_pctage,allocation_pctage_decimals,announcemtd_cusip,announcemt_date,auction_format,avg_med_discnt_rate,avg_med_investment_rate,avg_med_price,avg_med_discnt_margin,avg_med_yield,back_dated,back_dated_date,bid_to_cover_ratio,callable,call_date,called_date,cash_management_bill_cmb,closing_time_comp,closing_time_noncomp,comp_accepted,comp_bid_decimals,comp_tendered,comp_tenders_accepted,corpus_cusip,cpi_base_reference_period,currently_outstanding,dated_date,direct_bidder_accepted,direct_bidder_tendered,est_pub_held_mat_by_type_amt,fima_included,fima_noncomp_accepted,fima_noncomp_tendered,first_int_period,first_int_payment_date,floating_rate,frn_index_determination_date,frn_index_determination_rate,high_discnt_rate,high_investment_rate,high_price,high_discnt_margin,high_yield,index_ratio_on_issue_date,indirect_bidder_accepted,indirect_bidder_tendered,int_payment_frequency,int_rate,low_discnt_rate,low_investment_rate,low_price,low_discnt_margin,low_yield,mat_date,max_comp_award,max_noncomp_award,max_single_bid,min_bid_amt,min_strip_amt,min_to_issue,multiples_to_bid,multiples_to_issue,nlp_exclusion_amt,nlp_reporting_threshold,noncomp_accepted,noncomp_tenders_accepted,offering_amt,original_cusip,original_dated_date,original_issue_date,original_security_term,pdf_filenm_announcemt,pdf_filenm_comp_results,pdf_filenm_noncomp_results,primary_dealer_accepted,primary_dealer_tendered,ref_cpi_on_dated_date,ref_cpi_on_issue_date,reopening,security_term_day_month,security_term_week_year,series,soma_accepted,soma_holdings,soma_included,soma_tendered,spread,std_int_payment_per1000,strippable,tiin_conversion_factor_per1000,total_accepted,total_tendered,treas_retail_accepted,treas_retail_tenders_accepted,unadj_accrued_int_per1000,unadj_price,xml_filenm_announcemt,xml_filenm_comp_results,inflation_index_security,tint_cusip_1,tint_cusip_2,pdf_filenm_spec_announcemt,date,tenor,dealer_share,indirect_share,ten10,btc_norm,dealer_norm,tail_bp,tail_norm
2024-02-15,91282CJZ5,Note,10-Year,2024-02-07,2024-02-15,2034-02-15,99.243059,null,null,null,null,19.640000,2,null,2024-01-31,Single-Price,null,null,null,null,4.037000,No,null,2.56,No,null,null,No,01:00 PM,12:00 PM,41818857500,3,107217720000,Yes,912821PD1,null,null,2024-02-15,6712161500,13103000000,105128000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,99.243059,null,4.093,null,29677040000.0,35201920000,Semi-Annual,4.000000,null,null,null,null,3.980000,2024-02-15,14700000000,10000000,14700000000,100,100,100,100,100,0,14700000000,181194400,Yes,42000000000,null,null,null,10-Year,A_20240131_3.pdf,R_20240207_2.pdf,NCR_20240207_2.pdf,5429656000.0,58912800000,null,null,No,0-Month,10-Year,B-2034,3106210100,39910000000,No,3106210100,null,20.0000,Yes,null,45106262000.0,110505124500,91020400,Yes,null,null,A_20240131_3.xml,R_20240207_2.xml,No,null,null,null,2024-02-07,10,0.12037477191082693,0.657936141992879,42.0,0.040000000000000036,-0.023663513430073724,-1.0500000000000398,1.8933333333332798
2024-02-15,912810TX6,Bond,30-Year,2024-02-08,2024-02-15,2054-02-15,98.168819,null,null,null,null,82.550000,2,null,2024-01-31,Single-Price,null,null,null,null,4.314000,No,null,2.4,No,null,null,No,01:00 PM,12:00 PM,24949794000,3,59964889000,Yes,912803GY3,null,null,2024-02-15,3616300000,7391300000,105128000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,98.168819,null,4.36,null,17638321500.0,20156389000,Semi-Annual,4.250000,null,null,null,null,4.250000,2024-02-15,8750000000,10000000,8750000000,100,100,100,100,100,0,8750000000,50220200,Yes,25000000000,null,null,null,30-Year,A_20240131_2.pdf,R_20240208_3.pdf,NCR_20240208_3.pdf,3695172500.0,32417200000,null,null,No,0-Month,30-Year,Bonds of February 2054,1848934600,39910000000,No,1848934600,null,21.2500,Yes,null,26848948800.0,61864043800,23163200,Yes,null,null,A_20240131_2.xml,R_20240208_3.xml,No,912834K56,null,null,2024-02-08,30,0.13762820017743116,0.6569464462608682,51.28655555115584,0.0216666666666665,-0.022133817411468165,-11.579999999999924,-11.304999999999913
2024-02-29,912810TZ1,Bond,20-Year,2024-02-21,2024-02-29,2044-02-15,98.763752,null,1.7307700000,null,null,41.130000,2,null,2024-02-15,Single-Price,null,null,null,null,4.510000,Yes,2024-02-15,2.39,No,null,null,No,01:00 PM,12:00 PM,15846278100,3,38155845000,Yes,912803GZ0,null,null,2024-02-15,3123282500,5268000000,98329000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,98.763752,null,4.595,null,9362406800.0,10772645000,Semi-Annual,4.500000,null,null,null,null,4.440000,2024-02-29,5600000000,10000000,5600000000,100,100,100,100,100,0,5600000000,153759000,Yes,16000000000,null,null,null,20-Year,A_20240215_2.pdf,R_20240221_3.pdf,NCR_20240221_3.pdf,3360588800.0,22115200000,null,null,No,0-Month,20-Year,Bonds of February 2044,692217100,37432000000,No,692217100,null,22.5000,Yes,null,16692254200.0,39001821100,77096000,Yes,null,null,A_20240215_2.xml,R_20240221_3.xml,No,null,null,null,2024-02-21,20,0.2013262414851075,0.5608833107753655,26.25306354680867,-0.20166666666666622,0.08359997866001147,5.969999999999942,0.11999999999995747
2024-02-29,91282CKB6,Note,2-Year,2024-02-26,2024-02-29,2026-02-28,99.875391,null,null,null,null,72.980000,2,null,2024-02-22,Single-Price,null,null,null,null,4.640000,No,null,2.49,No,null,null,No,11:30 AM,11:00 AM,62359886100,3,156343820000,Yes,912821PE9,null,null,2024-02-29,12538119100,21220000000,98329000000,Yes,0,0,Normal,2024-08-31,No,null,null,null,null,99.875391,null,4.691,null,40633767000.0,53429820000,Semi-Annual,4.625000,null,null,null,null,4.550000,2024-02-29,22050000000,10000000,22050000000,100,100,100,100,100,0,22050000000,640224300,Yes,63000000000,null,null,null,2-Year,A_20240222_5.pdf,R_20240226_1.pdf,NCR_20240226_1.pdf,9188000000.0,81694000000,null,null,No,0-Month,2-Year,AY-2026,2725605200,37432000000,No,2725605200,null,23.1250,Yes,null,65725715600.0,159709649500,245923600,Yes,null,null,A_20240222_5.xml,R_20240226_1.xml,No,null,null,SPL_20240222_1.pdf,2024-02-26,2,0.1397930766690656,0.6182324015655145,14.936289740675731,-0.1933333333333329,-0.019965254775631797,7.43999999999998,3.063333333333329
2024-02-29,91282CKD2,Note,5-Year,2024-02-26,2024-02-29,2029-02-28,99.688225,null,null,null,null,89.610000,2,null,2024-02-22,Single-Price,null,null,null,null,4.248000,No,null,2.41,No,null,null,No,01:00 PM,12:00 PM,63803007500,3,154266555000,Yes,912821PF6,null,null,2024-02-29,12541000000,21031000000,98329000000,Yes,0,0,Normal,2024-08-31,No,null,null,null,null,99.688225,null,4.32,null,40532555000.0,47501555000,Semi-Annual,4.250000,null,null,null,null,4.160000,2024-02-29,22400000000,10000000,22400000000,100,100,100,100,100,0,22400000000,197040300,Yes,64000000000,null,null,null,5-Year,A_20240222_4.pdf,R_20240226_3.pdf,NCR_20240226_3.pdf,10729452500.0,85734000000,null,null,No,0-Month,5-Year,V-2029,2768868800,37432000000,No,2768868800,null,21.2500,Yes,null,66768916600.0,157232464100,79263300,Yes,null,null,A_20240222_4.xml,R_20240226_3.xml,No,null,null,SPL_20240222_1.pdf,2024-02-26,5,0.16069532121178676,0.6070572515474962,35.54548172609336,-0.03833333333333311,0.0041905737262150355,8.420000000000005,5.463333333333338
2024-02-29,91282CKC4,Note,7-Year,2024-02-27,2024-02-29,2031-02-28,99.539228,null,null,null,null,59.810000,2,null,2024-02-22,Single-Price,null,null,null,null,4.270000,No,null,2.58,No,null,null,No,01:00 PM,12:00 PM,41845698900,3,108077285000,Yes,912821PG4,null,null,2024-02-29,6206400000,13306400000,98329000000,Yes,0,0,Normal,2024-08-31,No,null,null,null,null,99.539228,null,4.327,null,29112088900.0,34634485000,Semi-Annual,4.250000,null,null,null,null,4.217000,2024-02-29,14700000000,10000000,14700000000,100,100,100,100,100,0,14700000000,154341700,Yes,42000000000,null,null,null,7-Year,A_20240222_2.pdf,R_20240227_2.pdf,NCR_20240227_2.pdf,6527210000.0,60136400000,null,null,No,0-Month,7-Year,H-2031,1817070100,37432000000,No,1817070100,null,21.2500,Yes,null,43817110700.0,110048696800,35874700,Yes,null,null,A_20240222_2.xml,R_20240227_2.xml,No,912834XJ2,null,null,2024-02-27,7,0.14896486545380547,0.6644000125731704,31.29782323217933,0.023333333333333428,0.00750093329988491,9.42999999999996,5.136666666666627
2024-03-15,91282CKE0,Note,3-Year,2024-03-11,2024-03-15,2027-03-15,99.983268,null,null,null,null,30.570000,2,null,2024-03-07,Single-Price,null,null,null,null,4.207000,No,null,2.6,No,null,null,No,01:00 PM,12:00 PM,55785211300,3,145601615000,Yes,912821PH2,null,null,2024-03-15,8677596300,19842000000,56278000000,Yes,0,0,Normal,2024-09-15,No,null,null,null,null,99.983268,null,4.256,null,39075615000.0,48992615000,Semi-Annual,4.250000,null,null,null,null,4.150000,2024-03-15,19600000000,10000000,19600000000,100,100,100,100,100,0,19600000000,214807300,Yes,56000000000,null,null,null,3-Year,A_20240307_3.pdf,R_20240311_3.pdf,NCR_20240311_3.pdf,8032000000.0,76767000000,null,null,No,0-Month,3-Year,AL-2027,0,5317000000,No,0,null,21.2500,Yes,null,56000018600.0,145816422300,87078100,Yes,null,null,A_20240307_3.xml,R_20240311_3.xml,No,912834XK9,null,null,2024-03-11,3,0.14342852378981175,0.6977786075235339,19.484860015801186,-0.00833333333333286,-0.05013540170738037,4.510000000000058,5.331666666666719
2024-03-15,91282CJZ5,Note,9-Year 11-Month,2024-03-12,2024-03-15,2034-02-15,98.656761,null,3.1868100000,null,null,31.120000,2,null,2024-03-07,Single-Price,null,null,null,null,4.100000,Yes,2024-02-15,2.51,No,null,null,No,01:00 PM,12:00 PM,38924270200,3,97898385000,Yes,912821PD1,null,45104000000.000000,2024-02-15,7258000000,12663000000,56278000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,98.656761,null,4.166,null,25024385000.0,29040385000,Semi-Annual,4.000000,null,null,null,null,4.030000,2024-03-15,13650000000,10000000,13650000000,100,100,100,100,100,14700000000,13650000000,75734200,Yes,39000000000,null,2024-02-15,2024-02-15,10-Year,A_20240307_1.pdf,R_20240312_2.pdf,NCR_20240312_2.pdf,6641885200.0,56195000000,null,null,Yes,11-Month,9-Year,B-2034,0,5317000000,No,0,null,20.0000,Yes,null,39000004400.0,97974119200,32448200,Yes,null,null,A_20240307_1.xml,R_20240312_2.xml,No,null,null,null,2024-03-12,10,0.1703047295040818,0.6416508250445223,39.0,-0.010000000000000231,0.017691949185930506,7.99000000000003,11.088333333333352
2024-03-15,912810TX6,Bond,29-Year 11-Month,2024-03-13,2024-03-15,2054-02-15,98.64264,null,3.3859900000,null,null,66.540000,2,null,2024-03-07,Single-Price,null,null,null,null,4.283000,Yes,2024-02-15,2.47,No,null,null,No,01:00 PM,12:00 PM,21970196800,3,54359520000,Yes,912803GY3,null,26846000000.000000,2024-02-15,3685400000,7251400000,56278000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,98.64264,null,4.331,null,15223796800.0,18421120000,Semi-Annual,4.250000,null,null,null,null,4.230000,2024-03-15,7700000000,10000000,7700000000,100,100,100,100,100,8800000000,7700000000,29833700,Yes,22000000000,null,2024-02-15,2024-02-15,30-Year,A_20240307_5.pdf,R_20240313_2.pdf,NCR_20240313_2.pdf,3061000000.0,28687000000,null,null,Yes,11-Month,29-Year,Bonds of February 2054,0,5317000000,No,0,null,21.2500,Yes,null,22000030500.0,54389353700,17204700,Yes,null,null,A_20240307_5.xml,R_20240313_2.xml,No,null,null,null,2024-03-13,30,0.13913617074303603,0.6919898042868622,45.132168885017144,0.09499999999999975,-0.028399753690806218,-9.09999999999993,-7.093333333333263
2024-04-01,912810TZ1,Bond,19-Year 11-Month,2024-03-19,2024-04-01,2044-02-15,99.444553,null,5.6868100000,null,null,94.020000,2,null,2024-03-14,Single-Price,null,null,null,null,4.499000,Yes,2024-02-15,2.79,No,null,null,No,01:00 PM,12:00 PM,12917060000,3,36124445000,Yes,912803GZ0,null,16673000000.000000,2024-02-15,2216658000,4749000000,92224000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,99.444553,null,4.542,null,9493102000.0,13386145000,Semi-Annual,4.500000,null,null,null,null,3.880000,2024-03-31,4550000000,10000000,4550000000,100,100,100,100,100,5600000000,4550000000,82964800,Yes,13000000000,null,2024-02-15,2024-02-29,20-Year,A_20240314_2.pdf,R_20240319_3.pdf,NCR_20240319_3.pdf,1207300000.0,17989300000,null,null,Yes,11-Month,19-Year,Bonds of February 2044,0,39473000000,No,0,null,22.5000,Yes,null,13000024800.0,36207409800,45220800,Yes,null,null,A_20240314_2.xml,R_20240319_3.xml,No,null,null,null,2024-03-19,20,0.09286905360365158,0.7302372223166835,21.330614131782042,0.22666666666666702,-0.04139815378867914,0.23999999999997357,-6.683333333333345
2024-04-01,91282CKH3,Note,2-Year,2024-03-25,2024-04-01,2026-03-31,99.820388,null,0.1229500000,null,null,49.160000,2,null,2024-03-21,Single-Price,null,null,null,null,4.540000,Yes,2024-03-31,2.62,No,null,null,No,01:00 PM,12:00 PM,65275794600,3,172161335000,Yes,912821PJ8,null,null,2024-03-31,13627000000,22577000000,92224000000,Yes,100000000,100000000,Normal,2024-09-30,No,null,null,null,null,99.820388,null,4.595,null,42926831000.0,58194335000,Semi-Annual,4.500000,null,null,null,null,4.470000,2024-03-31,23100000000,10000000,23100000000,100,100,100,100,100,0,23100000000,624234100,Yes,66000000000,null,null,null,2-Year,A_20240321_3.pdf,R_20240325_3.pdf,NCR_20240325_3.pdf,8721963600.0,91390000000,null,null,No,0-Month,2-Year,AZ-2026,0,39473000000,No,0,null,22.5000,Yes,null,66000028700.0,172885569100,289234100,Yes,null,null,A_20240321_3.xml,R_20240325_3.xml,No,null,null,null,2024-03-25,2,0.13215090617074232,0.6504062474748591,15.647541633088863,0.011666666666666714,-0.028715053626375803,5.91999999999997,1.066666666666653
2024-04-01,91282CKG5,Note,5-Year,2024-03-26,2024-04-01,2029-03-31,99.508988,null,0.1127000000,null,null,81.560000,2,null,2024-03-21,Single-Price,null,null,null,null,4.188000,Yes,2024-03-31,2.41,No,null,null,No,01:00 PM,12:00 PM,66825255100,3,161351345000,Yes,912821PK5,null,null,2024-03-31,11236606100,21665000000,92224000000,Yes,0,0,Normal,2024-09-30,No,null,null,null,null,99.508988,null,4.235,null,47080593000.0,55066345000,Semi-Annual,4.125000,null,null,null,null,4.110000,2024-03-31,23450000000,10000000,23450000000,100,100,100,100,100,0,23450000000,174794600,Yes,67000000000,null,null,null,5-Year,A_20240321_7.pdf,R_20240326_2.pdf,NCR_20240326_2.pdf,8508056000.0,84620000000,null,null,No,0-Month,5-Year,W-2029,0,39473000000,No,0,null,20.6250,Yes,null,67000049700.0,161526139600,71227700,Yes,null,null,A_20240321_7.xml,R_20240326_2.xml,No,null,null,null,2024-03-26,5,0.1269858162508199,0.7026948966576662,37.21167618200398,-0.016666666666666607,-0.03551859729412121,3.9100000000000357,-0.17499999999995453
2024-04-01,91282CKF7,Note,7-Year,2024-03-27,2024-04-01,2031-03-31,99.639057,null,0.1127000000,null,null,63.660000,2,null,2024-03-21,Single-Price,null,null,null,null,4.135000,Yes,2024-03-31,2.61,No,null,null,No,01:00 PM,12:00 PM,42879032000,3,112285445000,Yes,912821PL3,null,null,2024-03-31,7465300000,15290300000,92224000000,Yes,0,0,Normal,2024-09-30,No,null,null,null,null,99.639057,null,4.185,null,29899535000.0,37529745000,Semi-Annual,4.125000,null,null,null,null,4.070000,2024-03-31,15050000000,10000000,15050000000,100,100,100,100,100,0,15050000000,120968600,Yes,43000000000,null,null,null,7-Year,A_20240321_6.pdf,R_20240327_3.pdf,NCR_20240327_3.pdf,5514197000.0,59465400000,null,null,No,0-Month,7-Year,J-2031,0,39473000000,No,0,null,20.6250,Yes,null,43000000600.0,112406413600,38974000,Yes,null,null,A_20240321_6.xml,R_20240327_3.xml,No,912834XL7,null,null,2024-03-27,7,0.1282371377455283,0.6953380135534231,32.04300949961217,0.06666666666666643,-0.023325285334189594,1.529999999999987,-4.088333333333338
2024-04-15,91282CKJ9,Note,3-Year,2024-04-09,2024-04-15,2027-04-15,99.8668,null,null,null,null,34.810000,2,null,2024-04-04,Single-Price,null,null,null,null,4.489000,No,null,2.5,No,null,null,No,01:00 PM,12:00 PM,57734532500,3,144583805000,Yes,912821PM1,null,null,2024-04-15,11793000000,19793000000,67048000000,Yes,5000000,5000000,Normal,2024-10-15,No,null,null,null,null,99.8668,null,4.548,null,34792805000.0,42532805000,Semi-Annual,4.500000,null,null,null,null,4.430000,2024-04-15,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,260480700,Yes,58000000000,null,null,null,3-Year,A_20240404_3.pdf,R_20240409_2.pdf,NCR_20240409_2.pdf,11148727500.0,82258000000,null,null,No,0-Month,3-Year,AM-2027,956525500,39352000000,No,956525500,null,22.5000,Yes,null,58956538700.0,145805811200,84735200,Yes,null,null,A_20240404_3.xml,R_20240409_2.xml,No,912834XM5,null,null,2024-04-09,3,0.18910078077565295,0.5901432778651233,20.180747873508373,-0.08333333333333348,0.005136335959597171,-1.130000000000031,-1.0633333333333717
2024-04-15,91282CJZ5,Note,9-Year 10-Month,2024-04-10,2024-04-15,2034-02-15,95.590932,null,6.5934100000,null,null,54.100000,2,null,2024-04-04,Single-Price,null,null,null,null,4.465000,Yes,2024-02-15,2.34,No,null,null,No,01:00 PM,12:00 PM,38916968000,3,91022068000,Yes,912821PD1,null,84104000000.000000,2024-02-15,5540000000,11290000000,67048000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,95.590932,null,4.56,null,24054318000.0,26802668000,Semi-Annual,4.000000,null,null,null,null,4.400000,2024-04-15,13650000000,10000000,13650000000,100,100,100,100,100,28400000000,13650000000,83129500,Yes,39000000000,null,2024-02-15,2024-02-15,10-Year,A_20240404_2.pdf,R_20240410_2.pdf,NCR_20240410_2.pdf,9322650000.0,52929400000,null,null,Yes,10-Month,9-Year,B-2034,643180900,39352000000,No,643180900,null,20.0000,Yes,null,39643278400.0,91748378400,32663500,Yes,null,null,A_20240404_2.xml,R_20240410_2.xml,No,null,null,null,2024-04-10,10,0.2351634470271258,0.6067691414744346,39.0,-0.17833333333333368,0.07706175594219067,22.119999999999962,24.21666666666661
2024-04-15,912810TX6,Bond,29-Year 10-Month,2024-04-11,2024-04-15,2054-02-15,93.249005,null,7.0054900000,null,null,58.230000,2,null,2024-04-04,Single-Price,null,null,null,null,4.608000,Yes,2024-02-15,2.37,No,null,null,No,01:00 PM,12:00 PM,21977492400,3,52049250000,Yes,912803GY3,null,48836000000.000000,2024-02-15,4016900000,7106900000,67048000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,93.249005,null,4.671,null,14149684500.0,16309950000,Semi-Annual,4.250000,null,null,null,null,4.560000,2024-04-15,7700000000,10000000,7700000000,100,100,100,100,100,16500000000,7700000000,22514600,Yes,22000000000,null,2024-02-15,2024-02-15,30-Year,A_20240404_6.pdf,R_20240411_3.pdf,NCR_20240411_3.pdf,3810907900.0,28632400000,null,null,Yes,10-Month,29-Year,Bonds of February 2054,362819900,39352000000,No,362819900,null,21.2500,Yes,null,22362826900.0,52434584500,7578600,Yes,null,null,A_20240404_6.xml,R_20240411_3.xml,No,null,null,null,2024-04-11,30,0.17041261898780785,0.6327323715947557,45.132168885017144,-0.006666666666666821,0.00596148957731743,3.640000000000043,7.5300000000000225
2024-04-30,912810TZ1,Bond,19-Year 10-Month,2024-04-17,2024-04-30,2044-02-15,95.958772,null,9.2719800000,null,null,79.310000,2,null,2024-04-11,Single-Price,null,null,null,null,4.770000,Yes,2024-02-15,2.82,No,null,null,No,01:00 PM,12:00 PM,12921538600,3,36575960000,Yes,912803GZ0,null,29661000000.000000,2024-02-15,2094344100,5042000000,175541000000,Yes,0,0,Normal,2024-08-15,No,null,null,null,null,95.958772,null,4.818,null,9653246500.0,13615460000,Semi-Annual,4.500000,null,null,null,null,4.730000,2024-04-30,4550000000,10000000,4550000000,100,100,100,100,100,10200000000,4550000000,78479200,Yes,13000000000,null,2024-02-15,2024-02-29,20-Year,A_20240411_6.pdf,R_20240417_2.pdf,NCR_20240417_2.pdf,1173948000.0,17918500000,null,null,Yes,10-Month,19-Year,Bonds of February 2044,61959200,23797000000,No,61959200,null,22.5000,Yes,null,13061977000.0,36716398400,38932200,Yes,null,null,A_20240411_6.xml,R_20240417_2.xml,No,null,null,null,2024-04-17,20,0.08987521567370697,0.7390341063990543,21.330614131782042,0.24833333333333307,-0.0444819067295633,-2.600000000000069,-7.560000000000056
2024-04-30,91282CKK6,Note,2-Year,2024-04-23,2024-04-30,2026-04-30,99.956684,null,null,null,null,77.900000,2,null,2024-04-18,Single-Price,null,null,null,null,4.850000,No,null,2.66,No,null,null,No,01:00 PM,12:00 PM,67967911000,3,182416791000,Yes,912821PP4,null,null,2024-04-30,12709500000,22906000000,175541000000,Yes,0,0,Normal,2024-10-31,No,null,null,null,null,99.956684,null,4.898,null,45005791000.0,64983791000,Semi-Annual,4.875000,null,null,null,null,4.800000,2024-04-30,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,1032098300,Yes,69000000000,null,null,null,2-Year,A_20240418_1.pdf,R_20240423_2.pdf,NCR_20240423_2.pdf,10252620000.0,94527000000,null,null,No,0-Month,2-Year,BA-2026,328860900,23797000000,No,328860900,null,24.3750,Yes,null,69328870200.0,183777750200,392203200,Yes,null,null,A_20240418_1.xml,R_20240423_2.xml,No,null,null,null,2024-04-23,2,0.14788384651910857,0.6491637736222622,16.358793525501994,0.06999999999999984,-0.01209905055824137,-0.5800000000000693,-5.726666666666717
2024-04-30,91282CKP5,Note,5-Year,2024-04-24,2024-04-30,2029-04-30,99.849895,null,null,null,null,1.930000,2,null,2024-04-18,Single-Price,null,null,null,null,4.591000,No,null,2.39,No,null,null,No,01:00 PM,12:00 PM,69773519500,3,166830270000,Yes,912821PQ2,null,null,2024-04-30,13426000000,22876000000,175541000000,Yes,3000000,3000000,Normal,2024-10-31,No,null,null,null,null,99.849895,null,4.659,null,45870989500.0,54134670000,Semi-Annual,4.625000,null,null,null,null,4.550000,2024-04-30,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,223501200,Yes,70000000000,null,null,null,5-Year,A_20240418_3.pdf,R_20240424_3.pdf,NCR_20240424_3.pdf,10476530000.0,89819600000,null,null,No,0-Month,5-Year,Y-2029,333627000,23797000000,No,333627000,null,23.1250,Yes,null,70333647700.0,167390398200,66324200,Yes,null,null,A_20240418_3.xml,R_20240424_3.xml,No,null,null,null,2024-04-24,5,0.14895473706534348,0.6521912484285953,38.87787063791461,-0.018333333333333535,-0.016064338202125966,9.109999999999996,5.6399999999999935
2024-04-30,91282CKN0,Note,7-Year,2024-04-25,2024-04-30,2031-04-30,99.462794,null,null,null,null,35.060000,2,null,2024-04-18,Single-Price,null,null,null,null,4.661000,No,null,2.48,No,null,null,No,01:00 PM,12:00 PM,43893603000,3,109052308000,Yes,912821PR0,null,null,2024-04-30,9212500000,15688500000,175541000000,Yes,0,0,Normal,2024-10-31,No,null,null,null,null,99.462794,null,4.716,null,28579008000.0,34255008000,Semi-Annual,4.625000,null,null,null,null,4.610000,2024-04-30,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,106404200,Yes,44000000000,null,null,null,7-Year,A_20240418_4.pdf,R_20240425_3.pdf,NCR_20240425_3.pdf,6102095000.0,59108800000,null,null,No,0-Month,7-Year,K-2031,209708300,23797000000,No,209708300,null,23.1250,Yes,null,44209715500.0,109368420500,35764200,Yes,null,null,A_20240418_4.xml,R_20240425_3.xml,No,912834XN3,null,null,2024-04-25,7,0.13802610876335542,0.6464417985227704,32.78819576704501,-0.08666666666666689,-0.010640212763879803,14.580000000000037,9.560000000000041
2024-05-15,91282CKR1,Note,3-Year,2024-05-07,2024-05-15,2027-05-15,99.708904,null,null,null,null,87.590000,2,null,2024-05-01,Single-Price,null,null,null,null,4.550000,No,null,2.63,No,null,null,No,01:00 PM,12:00 PM,57695955800,3,152336134000,Yes,912821PS8,null,null,2024-05-15,11311061800,19893000000,107774000000,Yes,5000000,5000000,Normal,2024-11-15,No,null,null,null,null,99.708904,null,4.605,null,37804224000.0,48466134000,Semi-Annual,4.500000,null,null,null,null,4.500000,2024-05-15,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,299235900,Yes,58000000000,null,null,null,3-Year,A_20240501_1.pdf,R_20240507_2.pdf,NCR_20240507_2.pdf,8580670000.0,83977000000,null,null,No,0-Month,3-Year,AN-2027,7290018100,46990000000,No,7290018100,null,22.5000,Yes,null,65290209800.0,159930388000,118749400,Yes,null,null,A_20240501_1.xml,R_20240507_2.xml,No,null,null,null,2024-05-07,3,0.13142353235323806,0.5790182650018073,20.180747873508373,0.0566666666666662,-0.04741351297209678,0.2700000000000813,-1.313333333333248
2024-05-15,91282CKQ3,Note,10-Year,2024-05-08,2024-05-15,2034-05-15,99.13726,null,null,null,null,0.480000,2,null,2024-05-01,Single-Price,null,null,null,null,4.422000,No,null,2.49,No,null,null,No,01:00 PM,12:00 PM,41835384000,3,104234180000,Yes,912821PT6,null,null,2024-05-15,7842000000,13677000000,107774000000,Yes,0,0,Normal,2024-11-15,No,null,null,null,null,99.13726,null,4.483,null,27411848000.0,30697180000,Semi-Annual,4.375000,null,null,null,null,4.370000,2024-05-15,14700000000,10000000,14700000000,100,100,100,100,100,0,14700000000,164622200,Yes,42000000000,null,null,null,10-Year,A_20240501_2.pdf,R_20240508_2.pdf,NCR_20240508_2.pdf,6581536000.0,59860000000,null,null,No,0-Month,10-Year,C-2034,5278978600,46990000000,No,5278978600,null,21.8750,Yes,null,47278984800.0,109677780800,71099200,Yes,null,null,A_20240501_2.xml,R_20240508_2.xml,No,null,null,null,2024-05-08,10,0.13920637314530493,0.5797892682331877,42.0,-0.0016666666666664831,-0.02691461625985228,5.709999999999926,2.158333333333262
2024-05-15,912810UA4,Bond,30-Year,2024-05-09,2024-05-15,2054-05-15,99.83882,null,null,null,null,9.000000,2,null,2024-05-01,Single-Price,null,null,null,null,4.585000,No,null,2.41,No,null,null,No,01:00 PM,12:00 PM,24970545000,3,60188346100,Yes,912803HB2,null,null,2024-05-15,4939600000,8677600000,107774000000,Yes,0,0,Normal,2024-11-15,No,null,null,null,null,99.83882,null,4.635,null,16196495000.0,19989346100,Semi-Annual,4.625000,null,null,null,null,4.540000,2024-05-15,8750000000,10000000,8750000000,100,100,100,100,100,0,8750000000,29455800,Yes,25000000000,null,null,null,30-Year,A_20240501_3.pdf,R_20240509_3.pdf,NCR_20240509_3.pdf,3834450000.0,31521400000,null,null,No,0-Month,30-Year,Bonds of May 2054,3142249100,46990000000,No,3142249100,null,23.1250,Yes,null,28142249900.0,63360051000,9529800,Yes,null,null,A_20240501_3.xml,R_20240509_3.xml,No,912834XP8,null,null,2024-05-09,30,0.13625243232595985,0.5755223927565223,51.28655555115584,0.029999999999999805,-0.026366887815246293,-4.349999999999987,0.9649999999999865
